3.582013766503383615e-16
3.635026844804856420e-16
3.275707562712618093e-01
5.362401213284880841e-01
7.576408765076444451e-01
9.388313154759038159e-01
1.140184449967389435e+00
1.291934694710286324e+00
1.488117438418950611e+00
1.665918151935272595e+00
1.830952331296878732e+00
1.993773702282546134e+00
2.168089654482936890e+00
2.220318706271279030e+00
2.429967487414557148e+00
2.622899637958936658e+00
2.736082848312433313e+00
2.932350205168691826e+00
3.156710164152443543e+00
2.947537049795290631e+00
3.051942841307198506e+00
3.086620270379328179e+00
3.426487392196831738e+00
3.409019808838200216e+00
3.439293592841234037e+00
